,2025-02-1,21.9,27.9,3.4,,,E,24,11:44,24.8,80,,SE,6,1021.1,27.2,76,,NE,7,1020.5
,2025-02-2,21.6,28.7,0,,,E,19,17:58,26.0,67,,E,11,1020.7,26.7,61,,ESE,13,1019.0
,2025-02-3,21.2,30.4,0,,,NE,35,16:02,25.0,87,,SSW,7,1018.5,29.5,72,,NE,22,1016.8
,2025-02-4,22.6,30.9,0,,,NE,44,16:01,23.9,85,,NNE,11,1014.9,29.2,73,,NE,30,1011.3
,2025-02-5,22.1,29.9,0,,,S,48,13:39,26.3,83,,NNE,6,1010.1,24.2,89,,S,33,1010.5
,2025-02-6,21.3,29.0,0,,,SE,67,02:09,24.1,80,,SSW,9,1013.9,28.0,74,,SSE,17,1013.8
,2025-02-7,22.6,30.8,0,,,NE,52,19:31,25.5,80,,N,9,1012.9,28.6,69,,NE,31,1010.2
,2025-02-8,20.8,30.1,0.2,,,NNE,44,23:23,25.3,77,,NNE,13,1009.8,29.3,68,,NE,31,1006.9
,2025-02-9,20.7,28.9,0,,,SSE,22,15:05,23.4,82,,WSW,7,1009.8,27.1,75,,SSE,19,1009.3
,2025-02-10,21.9,25.0,0,,,SW,41,12:10,24.4,89,,SSW,20,1010.4,23.1,70,,SSW,22,1011.0
,2025-02-11,19.2,25.3,,,,,,,22.0,90,,SW,9,1011.7,22.2,87,,N,13,1011.1
,2025-02-12,20.3,27.5,0,,,NE,30,22:38,23.4,88,,SSW,17,1012.4,26.2,73,,E,13,1012.1
,2025-02-13,22.4,30.1,0.2,,,NE,57,16:01,24.7,83,,NNE,37,1012.5,27.4,71,,NE,44,1010.0
,2025-02-14,21.7,30.7,0,,,N,33,14:13,24.9,77,,NNE,22,1007.2,23.6,86,,NE,19,1004.9
,2025-02-15,21.1,26.9,5.8,,,SSW,46,04:29,21.7,88,,SSW,20,1003.2,26.2,69,,SE,24,1001.5
,2025-02-16,17.2,21.2,0,,,S,57,14:49,18.9,69,,SSW,17,1008.9,20.2,52,,S,43,1011.0
,2025-02-17,16.3,21.7,0,,,S,54,02:15,18.6,63,,SSW,24,1019.3,21.6,65,,S,37,1017.7
,2025-02-18,15.4,25.5,0,,,ENE,24,15:38,19.3,65,,W,11,1016.8,23.4,62,,E,17,1012.3
,2025-02-19,19.2,27.5,0,,,NE,30,18:22,22.6,80,,SSW,7,1015.2,26.0,63,,ENE,17,1013.5
,2025-02-20,20.3,21.8,0,,,SSE,67,09:21,20.7,90,,SSW,35,1018.2,20.8,87,,S,41,1019.5
,2025-02-21,19.1,23.8,6.2,,,ENE,35,17:13,20.8,80,,SSW,13,1024.8,22.6,84,,E,20,1023.6
,2025-02-22,19.6,28.2,4.6,,,ENE,41,00:05,20.9,91,,NE,15,1025.0,27.2,74,,NE,22,1021.7
,2025-02-23,18.7,29.2,0,,,NE,44,16:24,24.1,73,,NNE,11,1020.6,27.6,67,,NE,28,1017.7
,2025-02-24,20.2,28.6,0,,,SSW,50,21:04,24.6,79,,NNE,11,1018.0,25.7,80,,S,26,1017.5
,2025-02-25,22.0,22.3,0,,,,,,22.2,95,,SSW,30,1023.7,20.9,96,,S,26,1023.4
,2025-02-26,20.0,26.6,15.0,,,NNE,30,21:14,21.4,94,,WSW,7,1022.6,25.2,83,,ENE,20,1019.2
,2025-02-27,21.3,28.9,0.2,,,NE,43,17:36,23.3,89,,NNW,9,1017.4,28.6,72,,NE,24,1015.8
,2025-02-28,21.0,29.7,0,,,SSW,31,22:59,24.4,81,,N,9,1014.3,25.3,80,,NE,19,1012.0
