"Daily Weather Observations for Badgerys Creek, New South Wales for February 2024"
"Prepared at 13:00 UTC on Saturday  9 November 2024   IDCJDW2005.202402"
"Copyright 2003 Commonwealth Bureau of Meteorology"
"Observations were drawn from Badgerys Creek AWS {station 067108}"

,"Date","Minimum temperature (°C)","Maximum temperature (°C)","Rainfall (mm)","Evaporation (mm)","Sunshine (hours)","Direction of maximum wind gust ","Speed of maximum wind gust (km/h)","Time of maximum wind gust","9am Temperature (°C)","9am relative humidity (%)","9am cloud amount (oktas)","9am wind direction","9am wind speed (km/h)","9am MSL pressure (hPa)","3pm Temperature (°C)","3pm relative humidity (%)","3pm cloud amount (oktas)","3pm wind direction","3pm wind speed (km/h)","3pm MSL pressure (hPa)"
,2024-02-1,19.0,31.0,0.6,,,NNE,28,15:10,21.7,78,,SW,4,1014.1,29.1,59,,NNE,11,1008.7
,2024-02-2,19.4,33.8,0,,,E,35,15:28,25.4,73,,SSE,7,1007.6,32.2,41,,E,15,1005.1
,2024-02-3,20.4,30.4,0,,,N,26,13:54,23.1,66,,N,13,1013.9,28.6,49,,NNE,13,1010.7
,2024-02-4,18.4,37.7,0,,,ESE,28,16:14,23.0,74,, ,Calm,1010.7,36.5,40,,NNE,9,1005.4
,2024-02-5,23.0,34.9,0,,,ESE,30,14:50,29.4,55,,ESE,4,1008.4,33.3,46,,ESE,13,1007.1
,2024-02-6,20.7,25.2,39.8,,,WNW,43,03:16,21.7,99,,SSW,13,1010.2,22.9,80,,S,11,1012.0
,2024-02-7,15.4,25.5,1.6,,,S,31,17:11,19.6,61,,SSW,19,1021.2,24.2,60,,SE,19,1020.8
,2024-02-8,16.7,24.2,0,,,SSW,30,11:49,20.6,66,,SSW,13,1025.5,23.1,52,,SE,9,1023.9
,2024-02-9,15.3,27.8,0.2,,,S,31,21:43,20.7,61,,SW,15,1022.7,26.3,57,,SSW,9,1019.6
,2024-02-10,19.3,26.8,0,,,SE,41,11:26,22.1,59,,SSW,22,1024.7,24.6,46,,SE,26,1024.5
,2024-02-11,15.5,26.1,0,,,ENE,22,16:24,20.9,67,,WSW,7,1024.5,25.2,54,,NE,13,1021.4
,2024-02-12,17.7,32.5,0,,,NNE,28,09:45,23.1,68,,N,9,1021.4,30.8,48,,NE,11,1016.8
,2024-02-13,18.7,35.1,0,,,W,65,14:43,23.7,79,,ENE,2,1016.8,32.9,38,,NNE,9,1010.7
,2024-02-14,18.0,31.7,22.6,,,SSE,35,15:02,22.3,87,,NNE,11,1011.0,28.0,63,,SSE,20,1012.4
,2024-02-15,16.7,21.3,1.6,,,SW,20,00:23,17.9,97,,WSW,7,1021.6,18.9,96,,SSW,7,1021.8
,2024-02-16,17.7,29.8,1.0,,,NNE,26,13:51,21.2,92,,WSW,6,1022.2,28.5,59,,NNE,13,1019.4
,2024-02-17,21.1,33.6,0,,,SE,33,14:05,24.8,82,,ENE,4,1021.0,33.0,49,,ESE,13,1017.7
,2024-02-18,18.6,31.4,0,,,SW,37,18:11,22.8,88,,WSW,2,1020.2,27.8,61,,N,15,1016.1
,2024-02-19,19.9,28.5,0.8,,,NNE,48,12:53,22.0,84,,SW,7,1018.9,19.0,100,,NNE,7,1019.4
,2024-02-20,18.0,25.5,27.4,,,NNE,31,11:48,20.6,90,,SW,9,1019.1,20.6,97,,S,11,1018.2
,2024-02-21,18.2,28.0,5.6,,,ESE,20,17:50,20.6,99,,SW,7,1017.6,24.9,72,,SE,9,1015.2
,2024-02-22,17.6,32.9,0.2,,,NE,19,18:02,22.0,89,,SSW,2,1015.3,30.8,55,,NNE,6,1010.0
,2024-02-23,18.5,37.1,0,,,SSW,46,16:17,24.8,80,,NNE,2,1008.2,36.0,38,,NNW,19,1004.4
,2024-02-24,18.0,20.6,2.2,,,S,26,23:31,18.5,100,,WSW,6,1016.6,20.3,75,,SE,9,1018.1
,2024-02-25,13.9,29.1,0.4,,,NNW,19,11:59,19.4,79,,SW,6,1019.4,27.6,51,,E,6,1013.8
,2024-02-26,16.4,30.8,0,,,SE,33,15:56,21.5,84,,S,4,1014.1,27.4,56,,SE,17,1014.4
,2024-02-27,18.9,23.0,0.6,,,S,24,23:08,20.2,81,,SW,9,1019.6,22.1,80,,SE,6,1018.1
,2024-02-28,19.3,30.7,0,,,NNE,24,11:17,21.5,100,,NNE,2,1019.9,29.0,62,,N,11,1015.9
,2024-02-29,20.3,38.7,0,,,SW,37,14:34,24.5,90,,WNW,4,1013.3,37.6,37,,SW,11,1010.6
