"Daily Weather Observations for Woomera, South Australia for February 2024"
"Prepared at 13:02 UTC on Saturday  9 November 2024   IDCJDW5072.202402"
"Copyright 2003 Commonwealth Bureau of Meteorology"
"Some cloud observations are from automated equipment; these are somewhat different to those made by a human observer and may not appear every day."
"Observations were drawn from Woomera Aerodrome {station 016001}"

,"Date","Minimum temperature (°C)","Maximum temperature (°C)","Rainfall (mm)","Evaporation (mm)","Sunshine (hours)","Direction of maximum wind gust ","Speed of maximum wind gust (km/h)","Time of maximum wind gust","9am Temperature (°C)","9am relative humidity (%)","9am cloud amount (oktas)","9am wind direction","9am wind speed (km/h)","9am MSL pressure (hPa)","3pm Temperature (°C)","3pm relative humidity (%)","3pm cloud amount (oktas)","3pm wind direction","3pm wind speed (km/h)","3pm MSL pressure (hPa)"
,2024-02-1,16.4,34.4,0,,,SSE,54,16:39,20.2,57,,SSE,24,1016.7,32.1,21,,SSW,26,1013.8
,2024-02-2,18.3,36.9,0,,,SSE,54,23:19,21.8,62,,SSE,20,1014.3,34.9,16,,SSE,17,1010.5
,2024-02-3,21.3,39.5,0,,,SE,31,23:11,27.4,38,,E,19,1010.1,37.7,11,,WSW,17,1006.8
,2024-02-4,24.9,42.4,0,,,N,54,13:27,31.4,17,4,NNE,15,1003.8,41.0,12,,N,28,1000.4
,2024-02-5,20.8,30.9,0,,,SSW,67,15:10,22.6,60,,S,33,1006.8,29.8,28,3,S,31,1007.0
,2024-02-6,15.6,29.4,0,,,SSE,56,01:42,17.6,52,,SSE,39,1018.5,27.4,21,,SSE,31,1017.2
,2024-02-7,16.2,31.4,0,,,SSE,52,23:40,20.2,37,,SE,26,1022.2,29.8,18,,S,22,1020.1
,2024-02-8,16.9,33.9,0,,,SSE,44,23:54,21.0,54,,SE,28,1021.8,32.4,15,,SE,20,1019.5
,2024-02-9,17.6,35.4,0,,,SSE,57,15:34,21.2,59,,SSE,30,1021.5,34.3,13,,SE,22,1019.2
,2024-02-10,19.7,37.6,0,,,SSE,48,23:43,24.8,39,,ESE,30,1019.8,35.4,15,,SW,9,1016.7
,2024-02-11,22.6,39.8,0,,,S,48,15:00,29.1,25,,E,17,1016.0,37.3,13,,ESE,9,1013.0
,2024-02-12,21.7,41.3,0,,,S,37,15:58,30.1,22,,ENE,15,1013.6,40.0,11,,ENE,9,1010.3
,2024-02-13,27.7,42.8,0,,,SSW,69,15:59,31.3,34,,N,35,1010.6,40.9,13,2,W,26,1007.1
,2024-02-14,17.0,30.2,0,,,SSE,52,23:31,19.6,56,,SSE,35,1016.2,28.2,24,,S,26,1015.1
,2024-02-15,15.9,32.8,0,,,SSE,50,00:31,19.3,43,,SE,33,1018.2,30.6,16,,ESE,11,1016.1
,2024-02-16,17.8,35.5,0,,,,,,23.9,29,,ESE,24,1018.3,33.5,10,,SSE,19,1015.8
,2024-02-17,,38.8,,,,,,,,,,,,,37.0,9,,SE,9,1015.4
,2024-02-18,23.6,41.1,,,,SE,50,22:22,28.9,21,,ESE,24,1016.8,39.0,13,,SW,13,1013.9
,2024-02-19,25.2,41.5,0,,,,,,29.9,16,,ESE,28,1015.0,40.6,10,,WNW,13,1011.8
,2024-02-20,,41.3,,,,,,,,,,,,,39.6,13,4,WNW,20,1007.5
,2024-02-21,20.3,37.2,,,,SSW,33,23:08,22.9,51,,SW,19,1009.3,35.0,16,,SSE,9,1006.7
,2024-02-22,21.3,42.7,0,,,SSW,61,21:13,29.5,20,,N,15,1008.9,40.2,10,,W,19,1007.0
,2024-02-23,17.6,29.5,0,,,S,57,14:09,19.6,55,,S,33,1016.6,27.7,29,,SSE,30,1014.8
,2024-02-24,14.7,31.4,0,,,SSE,44,23:03,17.8,48,,SE,33,1017.2,29.1,21,,E,9,1014.5
,2024-02-25,16.6,36.1,0,,,SSW,41,16:05,25.3,21,,NNE,17,1014.4,34.5,10,,WNW,9,1012.5
,2024-02-26,20.1,38.5,0,,,SE,31,07:25,24.1,48,,SE,24,1014.7,36.6,8,,WSW,13,1012.1
,2024-02-27,22.8,42.7,0,,,N,48,16:06,30.1,13,,NNE,13,1011.0,41.3,7,,N,19,1007.2
,2024-02-28,27.0,42.4,0,,,WNW,48,14:55,27.1,39,4,SW,20,1010.1,40.4,17,,NW,26,1008.9
,2024-02-29,21.7,41.6,0,,,ESE,46,21:41,24.4,56,,SSE,22,1013.7,41.0,22,,NNW,24,1011.3
