"Daily Weather Observations for Williamtown, New South Wales for February 2024"
"Prepared at 13:00 UTC on Saturday  9 November 2024   IDCJDW2145.202402"
"Copyright 2003 Commonwealth Bureau of Meteorology"
"Some cloud observations are from automated equipment; these are somewhat different to those made by a human observer and may not appear every day."
"Observations were drawn from Williamtown RAAF {station 061078}"

,"Date","Minimum temperature (°C)","Maximum temperature (°C)","Rainfall (mm)","Evaporation (mm)","Sunshine (hours)","Direction of maximum wind gust ","Speed of maximum wind gust (km/h)","Time of maximum wind gust","9am Temperature (°C)","9am relative humidity (%)","9am cloud amount (oktas)","9am wind direction","9am wind speed (km/h)","9am MSL pressure (hPa)","3pm Temperature (°C)","3pm relative humidity (%)","3pm cloud amount (oktas)","3pm wind direction","3pm wind speed (km/h)","3pm MSL pressure (hPa)"
,2024-02-1,21.7,28.2,7.4,,,SSW,35,04:56,23.8,85,7,SE,17,1013.3,27.4,68,5,SE,17,1009.8
,2024-02-2,20.0,30.5,0.2,,,SE,46,16:00,26.4,76,,SW,15,1006.5,29.4,59,,SSE,31,1005.5
,2024-02-3,18.8,28.2,0,,,ESE,41,13:36,23.2,66,7,E,11,1013.8,27.4,56,8,ENE,28,1011.3
,2024-02-4,19.5,36.8,0,,,ENE,39,15:57,22.3,82,,NW,13,1010.8,36.2,43,,ENE,17,1006.5
,2024-02-5,22.3,38.7,0,,,WNW,33,11:47,31.3,68,,N,13,1007.9,35.3,44,8,SE,17,1006.0
,2024-02-6,22.1,27.5,0.2,,,S,52,13:16,25.7,86,8, ,Calm,1009.2,20.5,95,8,S,33,1011.1
,2024-02-7,17.5,22.8,25.2,,,SSE,41,22:12,17.8,92,8,W,11,1019.7,19.6,93,8,SSW,26,1020.0
,2024-02-8,17.2,25.9,12.8,,,SSE,46,13:32,22.6,71,8,SSE,22,1023.4,24.5,60,7,SSE,35,1022.7
,2024-02-9,16.1,26.1,0,,,SSW,41,17:49,20.2,71,8,W,13,1021.9,25.1,61,8,SSE,20,1019.1
,2024-02-10,19.4,26.0,5.4,,,SSE,61,05:32,21.7,79,8,SSE,33,1022.5,24.4,65,7,S,37,1022.7
,2024-02-11,20.8,25.1,0,,,ESE,43,02:39,23.5,70,8,SE,26,1022.8,24.3,64,8,ESE,19,1021.3
,2024-02-12,18.4,30.7,0,,,E,35,14:24,24.5,66,,NE,13,1021.5,28.9,63,1,E,24,1017.4
,2024-02-13,21.1,33.5,0,,,ENE,41,15:37,26.1,64,,N,20,1017.6,32.8,43,,NE,19,1012.3
,2024-02-14,18.9,35.4,0,,,SW,69,15:23,26.6,62,,NNW,13,1011.9,33.0,41,8,WSW,13,1010.5
,2024-02-15,20.7,23.4,6.4,,,S,41,15:19,22.0,88,8,SSW,15,1019.6,22.0,88,8,SSW,20,1019.7
,2024-02-16,20.9,28.0,18.8,,,NE,50,14:12,22.4,94,8,S,11,1021.5,26.8,78,8,ESE,17,1019.6
,2024-02-17,20.7,31.4,19.8,,,ENE,31,17:46,24.4,78,,NNW,15,1021.4,30.5,54,,ESE,19,1018.4
,2024-02-18,19.3,29.7,0,,,SE,28,10:58,22.3,95,8,NNW,9,1019.4,28.4,63,,SE,15,1016.3
,2024-02-19,20.9,23.6,0.2,,,SSW,37,10:06,21.9,91,8,NNW,15,1017.6,20.0,86,8,ENE,17,1018.1
,2024-02-20,18.8,25.3,,,,,,,21.5,95,8,W,7,1017.7,24.7,68,8,SSE,19,1015.9
,2024-02-21,18.2,26.7,4.0,,,SSE,30,13:18,21.0,93,8,WNW,9,1016.9,25.7,73,4,SE,19,1014.7
,2024-02-22,20.3,,0.2,,,,,,22.9,91,8,W,9,1015.0,28.5,68,,SE,20,1010.7
,2024-02-23,20.9,38.1,,,,SW,74,18:31,27.1,68,,NNW,13,1009.1,38.1,35,2,WNW,22,1005.3
,2024-02-24,21.8,22.2,12.6,,,S,48,16:19,21.9,96,7,S,28,1013.9,20.1,95,8,S,30,1016.3
,2024-02-25,18.2,26.0,1.8,,,S,30,01:59,21.7,75,1,WSW,11,1018.4,25.3,67,8,ESE,13,1014.6
,2024-02-26,16.3,32.7,0.2,,,SSE,54,13:21,22.1,84,,WNW,17,1014.4,28.5,56,1,SE,30,1013.6
,2024-02-27,21.6,25.5,2.8,,,SE,37,11:00,22.4,93,8,NNW,4,1018.3,22.8,85,8,E,20,1017.4
,2024-02-28,21.2,30.8,0.2,,,ENE,41,16:17,25.3,77,,NE,19,1019.2,29.1,63,6,ENE,24,1015.8
,2024-02-29,21.6,39.7,0,,,W,52,12:19,26.4,77,,N,11,1015.0,38.3,36,,NW,30,1010.9
