"Daily Weather Observations for Launceston, Tasmania for January 2025"
"Prepared at 16:03 UTC on Thursday  7 August 2025   IDCJDW7025.202501"
"Copyright 2003 Commonwealth Bureau of Meteorology"
"Most observations from Ti Tree Bend, but pressure and cloud from the airport."
"Conditions at Launceston Airport may be markedly different to those in the city on some days. Some cloud observations are from automated equipment; these are somewhat different to those made by a human observer and may not appear every day."
"Temperature, humidity, wind, pressure and rainfall observations are from Launceston (Ti Tree Bend) {station 091237}"
"Cloud observations are from Launceston Airport {station 091311}"

,"Date","Minimum temperature (°C)","Maximum temperature (°C)","Rainfall (mm)","Evaporation (mm)","Sunshine (hours)","Direction of maximum wind gust ","Speed of maximum wind gust (km/h)","Time of maximum wind gust","9am Temperature (°C)","9am relative humidity (%)","9am cloud amount (oktas)","9am wind direction","9am wind speed (km/h)","9am MSL pressure (hPa)","3pm Temperature (°C)","3pm relative humidity (%)","3pm cloud amount (oktas)","3pm wind direction","3pm wind speed (km/h)","3pm MSL pressure (hPa)"
,2025-01-1,12.1,23.1,0,,,SW,48,14:53,14.8,65,,NNW,19,,20.3,56,1,NNW,28,
,2025-01-2,6.9,23.8,0,,,,,,16.3,45,,ESE,6,,22.3,33,,NW,7,
,2025-01-3,9.8,24.5,0,,,NW,33,15:26,16.3,68,,NNW,7,,23.7,47,,NW,22,
,2025-01-4,10.1,30.1,0,,,NW,35,14:59,18.6,64,, ,Calm,,29.3,40,,NW,20,
,2025-01-5,16.4,30.6,0,,,,,,23.7,55,7,E,11,,30.3,32,1,WNW,20,
,2025-01-6,17.6,23.6,1.6,,,SSE,50,14:09,21.2,84,,NW,19,,21.6,52,8,SE,28,
,2025-01-7,11.5,25.2,0,,,NW,39,17:18,15.4,45,,SE,20,,24.1,21,,S,6,
,2025-01-8,9.6,24.1,0,,,,,,15.1,69,,NNW,4,,23.4,44,,NW,24,
,2025-01-9,14.3,26.4,0,,,NW,31,16:33,18.9,68,3,NNW,4,,25.2,52,,WNW,9,
,2025-01-10,14.1,29.1,0,,,NNW,35,16:10,21.1,63,,ESE,4,,27.7,49,5,WNW,11,
,2025-01-11,15.3,27.1,0,,,NE,30,12:07,20.4,72,,NNE,2,,25.4,55,7,NNW,6,
,2025-01-12,18.5,29.2,0.8,,,NW,46,17:11,20.3,86,8,SSE,11,,27.9,55,2,SSE,6,
,2025-01-13,16.7,28.0,9.0,,,,,,20.7,80,8,ESE,2,,26.9,57,,NNW,13,
,2025-01-14,17.3,27.3,0.4,,,NW,33,16:57,21.3,75,8,SSE,7,,26.1,55,2,NNW,15,
,2025-01-15,16.5,24.4,0,,,SW,39,11:03,19.8,70,1,WNW,2,,21.4,88,8,SW,2,
,2025-01-16,9.6,25.3,1.2,,,,,,16.5,47,,SSE,9,,23.9,31,4,SW,7,
,2025-01-17,12.5,27.1,0,,,,,,18.7,44,,SE,20,,25.9,21,,SE,13,
,2025-01-18,11.6,26.6,0,,,,,,17.8,59,,E,11,,25.3,39,,ENE,7,
,2025-01-19,9.8,25.2,0,,,NW,43,14:45,18.3,61,,ESE,6,,24.1,50,,NW,24,
,2025-01-20,13.6,23.6,0,,,NW,26,16:21,17.0,75,8, ,Calm,,23.1,48,8,N,2,
,2025-01-21,11.5,26.5,0,,,NW,41,14:59,17.9,76,,NW,2,,25.9,46,,NW,22,
,2025-01-22,17.4,25.8,0,,,,,,21.5,41,,SE,13,,24.8,29,,S,17,
,2025-01-23,14.0,20.4,0,,,N,31,13:57,15.7,62,8,NNW,2,,19.3,57,8,N,19,
,2025-01-24,13.2,24.4,12.0,,,NW,39,14:59,14.9,71,,NW,11,,23.1,50,4,NW,17,
,2025-01-25,10.1,24.5,0,,,,,,15.9,78,7,N,6,,21.7,62,7,NNW,20,
,2025-01-26,13.4,24.0,0,,,NW,33,15:24,16.7,45,,SSE,17,,22.9,44,1,NW,15,
,2025-01-27,14.9,28.7,0,,,NNW,43,15:06,20.2,76,8,NNW,4,,28.0,50,,NW,24,
,2025-01-28,13.6,25.4,0,,,W,46,12:19,18.4,53,,NNW,9,,23.9,34,,WSW,20,
,2025-01-29,10.2,24.9,0,,,,,,15.9,48,8,E,2,,24.7,48,0,NNW,13,
,2025-01-30,12.4,26.4,0,,,N,28,16:16,17.0,69,3,SSW,7,,25.0,29,4,ENE,4,
,2025-01-31,12.2,26.9,0,,,,,,18.6,67,,NE,4,,25.9,42,,NW,15,
