"Daily Weather Observations for Williamtown, New South Wales for June 2024"
"Prepared at 13:00 UTC on Tuesday  5 November 2024   IDCJDW2145.202406"
"Copyright 2003 Commonwealth Bureau of Meteorology"
"Some cloud observations are from automated equipment; these are somewhat different to those made by a human observer and may not appear every day."
"Observations were drawn from Williamtown RAAF {station 061078}"

,"Date","Minimum temperature (°C)","Maximum temperature (°C)","Rainfall (mm)","Evaporation (mm)","Sunshine (hours)","Direction of maximum wind gust ","Speed of maximum wind gust (km/h)","Time of maximum wind gust","9am Temperature (°C)","9am relative humidity (%)","9am cloud amount (oktas)","9am wind direction","9am wind speed (km/h)","9am MSL pressure (hPa)","3pm Temperature (°C)","3pm relative humidity (%)","3pm cloud amount (oktas)","3pm wind direction","3pm wind speed (km/h)","3pm MSL pressure (hPa)"
,2024-06-1,13.2,15.8,29.2,,,SE,50,17:41,13.5,94,8,SW,19,1018.7,13.2,96,8,WNW,17,1016.5
,2024-06-2,11.6,14.9,38.6,,,WSW,43,02:10,12.4,90,8,WNW,17,1017.3,14.3,78,8,WNW,24,1014.8
,2024-06-3,9.5,16.9,0,,,WNW,52,09:52,13.3,65,,NW,22,1013.6,16.5,51,8,WNW,35,1011.0
,2024-06-4,10.2,16.7,0,,,WNW,52,13:12,12.2,60,1,WNW,26,1016.5,15.0,55,8,W,19,1015.0
,2024-06-5,7.4,17.7,0,,,WNW,30,19:58,11.7,74,7,WNW,17,1019.2,17.0,66,7,SE,9,1016.6
,2024-06-6,9.1,18.4,10.6,,,SW,41,20:00,12.2,84,,WNW,17,1018.6,17.1,74,,NW,11,1016.0
,2024-06-7,11.3,16.7,5.6,,,,,,13.3,87,8,WNW,33,1014.5,15.5,69,,W,15,1012.7
,2024-06-8,10.0,18.3,0.2,,,WNW,56,21:12,14.1,75,7,WNW,31,1012.6,17.8,59,,WNW,37,1010.8
,2024-06-9,12.8,19.2,0,,,WNW,50,11:37,14.9,69,8,WNW,22,1017.4,17.4,56,4,WNW,28,1016.4
,2024-06-10,8.9,18.3,0,,,WNW,43,05:41,12.1,66,,W,30,1021.6,17.8,49,,SW,22,1020.1
,2024-06-11,7.8,18.7,0,,,NW,56,22:13,11.4,80,8,WNW,17,1021.6,16.9,56,7,WNW,13,1015.4
,2024-06-12,11.1,20.4,0,,,WNW,61,00:58,16.7,58,,WNW,30,1009.9,18.9,36,8,WSW,37,1008.9
,2024-06-13,8.4,16.5,0.6,,,W,31,08:58,12.6,57,1,W,20,1019.9,15.7,59,8,WSW,17,1018.8
,2024-06-14,10.0,16.1,0,,,W,28,10:26,12.6,75,8,WNW,17,1019.3,13.9,94,8,SSW,17,1016.7
,2024-06-15,11.6,15.7,49.4,,,SW,37,18:00,12.0,92,7,S,15,1016.5,13.6,84,8,SW,11,1014.0
,2024-06-16,8.7,16.5,5.8,,,WSW,41,12:47,12.1,65,,W,20,1015.6,16.1,42,,SW,17,1012.6
,2024-06-17,8.0,16.3,0,,,WNW,50,08:31,9.9,68,8,WNW,31,1013.5,13.6,80,8,SSW,24,1013.3
,2024-06-18,8.3,17.0,0,,,WNW,31,08:50,11.8,69,,WNW,20,1016.5,16.6,53,8,S,11,1014.2
,2024-06-19,6.8,15.3,0,,,WNW,39,10:40,9.7,73,,WNW,28,1017.5,14.9,45,,WSW,15,1014.4
,2024-06-20,3.5,17.5,0,,,WNW,33,13:23,9.1,76,1,NW,11,1018.4,17.4,45,7,W,20,1016.0
,2024-06-21,5.6,18.5,0,,,WNW,35,11:08,11.6,79,6,WNW,20,1018.7,18.4,54,1,W,20,1017.2
,2024-06-22,6.6,14.0,2.6,,,SW,35,13:19,10.8,81,8,WNW,20,1024.2,12.6,87,2,WSW,15,1022.5
,2024-06-23,9.8,16.7,14.0,,,SSW,31,11:58,12.3,94,8,WSW,15,1023.9,15.8,73,8,SW,19,1021.0
,2024-06-24,7.9,16.9,2.6,,,WNW,30,10:23,8.7,98,8,WNW,19,1021.0,16.2,61,,NW,11,1018.3
,2024-06-25,4.4,20.0,0.2,,,WNW,22,09:48,8.6,94,,NW,13,1023.0,19.3,56,,E,4,1020.0
,2024-06-26,5.9,21.7,0.2,,,NW,17,04:36,11.6,92,2,NW,7,1021.7,21.0,56,,N,7,1017.6
,2024-06-27,6.7,18.4,0,,,WNW,28,09:23,11.9,76,,WNW,19,1023.2,18.2,41,,W,13,1021.0
,2024-06-28,4.9,18.7,0.2,,,NW,30,09:14,9.7,76,,WNW,22,1026.9,17.0,48,,SE,15,1024.0
,2024-06-29,3.0,20.5,0,,,NW,20,05:04,9.3,82,,NNW,11,1022.9,20.3,57,,NNE,9,1017.6
,2024-06-30,9.2,15.3,7.6,,,S,50,16:52,14.4,97,8,SW,11,1012.9,14.5,91,8,SSW,20,1012.9
